id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1225191202150060033,Wed Feb 05 22:55:20 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Widdershins2018: @hodder_showcow As for artificial insemination I trust farmers more than plants.

#milk #dairy #cheese #torture #slaug…",As artificial insemination I trust farmers plants …,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,2,Widdershins2018,,"milk, dairy, cheese, torture","Widdershins2018, hodder_showcow",Currently I live in the state of defiance.,
1225190877464801280,Wed Feb 05 22:54:02 +0000 2020,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>",#HumanDevelopment #harrassment #erectiledysfunction Encyclopedia yet novel like climax site wonders: Both #men &amp;… https://t.co/LepfZaOtdh,Encyclopedia climax site wonders Both amp …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,TopMostShop,False,"HumanDevelopment, harrassment, erectiledysfunction, men",,UK,
1225190322608713728,Wed Feb 05 22:51:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @UKInfidel: #IslamExposed: Rapejihad in Sydney: Victim Breaks Two-Decade Silence: https://t.co/l8SlWEynGd

#Australia 🇦🇺

#auspol

#rape…",Rapejihad Sydney Victim Breaks Two-Decade Silence 🇦🇺 …,"Sentiment(polarity=-0.07500000000000001, subjectivity=0.05)",-0.07500000000000001,0.05,en,0,14,UKInfidel,True,"IslamExposed, Australia, auspol",UKInfidel,Location: Dar al-Harb,
1225190316220784641,Wed Feb 05 22:51:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The truth is that many spanish clubs 'security' employee, as well as the police &amp; the #judiciary system often engag… https://t.co/pyiMQqHjFG",The truth spanish clubs 'security employee police amp system engag…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AceBeaty,False,judiciary,,The Land of The Good Groove 🎹,
1225187953112014848,Wed Feb 05 22:42:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @joelle47019650: If you got Cows Breast Milk. It’s coz we haven’t 
Choose Compassion 

#Februdairy #February2020 
#EndSpeciesism 
#GoVeg…",If Cows Breast Milk It ’ s coz haven ’ t Choose Compassion …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,73,yasuhisa_i,,"Februdairy, February2020, EndSpeciesism",joelle47019650,yokohama,
1225187104407187456,Wed Feb 05 22:39:03 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@HillaryClinton Deluding URself. Nothing more reckless than @BillClinton indiscretion+UR stance against a young… https://t.co/QAW8KqngGR,Deluding URself Nothing reckless indiscretion+UR stance a young…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Impossible2ForG,False,,"HillaryClinton, BillClinton",,
1225186267194970112,Wed Feb 05 22:35:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @joelle47019650: If you got Cows Breast Milk. It’s coz we haven’t 
Choose Compassion 

#Februdairy #February2020 
#EndSpeciesism 
#GoVeg…",If Cows Breast Milk It ’ s coz haven ’ t Choose Compassion …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,73,Lisa41300179,,"Februdairy, February2020, EndSpeciesism",joelle47019650,,
1225185860527718401,Wed Feb 05 22:34:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HappyCentrist: @_Kristine_A “Rapists aren’t always monsters”  - really? . So, when #BillCosby dies the world should mourn him for his w…",“ Rapists aren ’ t monsters ” So dies world mourn w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,18,AgaPi_GioVanna,,BillCosby,"HappyCentrist, _Kristine_A",Cyprus,
1225185719364268032,Wed Feb 05 22:33:33 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @StacyPereira89: Karnataka High Court- Cancels the bail plea of rape accused godman Nithyanada. Asks agency to take him under custody. B…,Karnataka High Court- Cancels bail plea rape accused godman Nithyanada Asks agency custody B…,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999,en,0,5,M2L2T5,,,StacyPereira89,,
1225182253279596555,Wed Feb 05 22:19:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kimpriestap @UtahGOP Ughh no he just doesn't support criminal activities and #pedophiles which @kimpriestap… https://t.co/4EhWnwYEf0,Ughh n't support criminal activities …,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,0,ThenewV1111,,pedophiles,"kimpriestap, UtahGOP, kimpriestap",,
1225181555095678978,Wed Feb 05 22:17:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BucksSuzanne: Your my partner I have a right! Not when you cross the consensual boundaries let's name it for what it is RAPE #namethesh…,Your partner I a Not cross consensual boundaries 's RAPE …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,99_magz,,,BucksSuzanne,Central Scotland,
1225178177716310017,Wed Feb 05 22:03:34 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @joelle47019650: If you got Cows Breast Milk. It’s coz we haven’t 
Choose Compassion 

#Februdairy #February2020 
#EndSpeciesism 
#GoVeg…",If Cows Breast Milk It ’ s coz haven ’ t Choose Compassion …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,73,IvanTalksWine,,"Februdairy, February2020, EndSpeciesism",joelle47019650,"Location, location, location",
1225177368110813184,Wed Feb 05 22:00:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GabrielConstans: Some insight into a teenage girl's mind, &amp; how she copes with joy, tragedy, &amp; recovery from abuse. Read my review of K…",Some insight a teenage girl 's mind amp copes joy tragedy amp recovery abuse Read review K…,"Sentiment(polarity=0.4, subjectivity=0.1)",0.4,0.1,en,0,2805,KaceyKells,,,GabrielConstans,London UK,
1225174567808913409,Wed Feb 05 21:49:14 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@GeorgeTakei Once you are gone from office... we will charge you with felonies, you will be imprisoned and some of… https://t.co/T39woZMuRM",Once office ... charge felonies imprisoned of…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,fabislei7,,,GeorgeTakei,"Toledo, Ohio 43612",
1225173752356405254,Wed Feb 05 21:45:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It's because #YogiAdityanath can'r rape transvestite's dead bodies unlike Muslim dead women. 
And you question why… https://t.co/ICUoixEDom",It 's r rape transvestite 's dead bodies unlike Muslim dead women And question why…,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,en,0,0,Pishaman,False,YogiAdityanath,,my world,
1225169955290865664,Wed Feb 05 21:30:54 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","When we add 2 the mix, harm inflicted by one human on2 another (like #rape) this adds a whole different level of co… https://t.co/u62xcaGb7p",When add 2 mix harm inflicted human on2 adds a level co…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,0,BonnyTurner1212,,rape,,London & Melbourne,
1225168726590459909,Wed Feb 05 21:26:01 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ChuckGrassley @senatemajldr  #MoscowMitch  u voted  #clinton guilty much less than @realDonaldTrump would U have f… https://t.co/dsXMy8tCrH,u voted guilty U f…,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,1,0,rr7lv,False,"MoscowMitch, clinton","ChuckGrassley, senatemajldr, realDonaldTrump",USA/TN,
1225167705457623041,Wed Feb 05 21:21:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @araquda: Shame on you @Cyprus_Police @cyprusgoverment #rapecase #rape #notsafe #ayianapa #dontgothere #boycottcyprus #boycottayianapa #…,Shame …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,frankiegeach,,,"araquda, Cyprus_Police","Timaru, New Zealand",
1225165686227554304,Wed Feb 05 21:13:56 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@BreitbartNews Here are SENIOR DATA on the @KOBEBRYANT #rape case. Clearly, the woman involved was satisfied by her… https://t.co/wsZNEzwO9j",Here SENIOR DATA case Clearly woman involved satisfied her…,"Sentiment(polarity=0.3, subjectivity=0.6916666666666667)",0.3,0.6916666666666667,en,1,0,EthnicAssets,False,rape,"BreitbartNews, kobebryant",,
1225164954497638400,Wed Feb 05 21:11:02 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Higgs1978: 4 steps that can help in your hr of need whether #rape / #abuse

1. I did not consent to what has just happened.
2. This was…",4 steps hr 1 I consent happened 2 This was…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,31,LiztheFizzyWhiz,,"rape, abuse",Higgs1978,"Essex,UK",
1225164123543101448,Wed Feb 05 21:07:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @franciscohm: The US sends a travel alert for women traveling to Spain. They ""observe an increase"" of sexual aggressions against #women.…",The US sends a travel alert women traveling Spain They `` observe increase '' sexual aggressions .…,"Sentiment(polarity=0.5, subjectivity=0.8333333333333334)",0.5,0.8333333333333334,en,0,59,JeM_4,,women,franciscohm,,
1225163646860431361,Wed Feb 05 21:05:50 +0000 2020,"<a href=""https://joindiaspora.com"" rel=""nofollow"">JoinDiaspora</a>","Ruling Against #Rape #Victim in #Alabama , Say Critics, Shows Stand-Your-Ground Laws 'Not Created for Women' https://t.co/oDEoivfqh9",Ruling Against Say Critics Shows Stand-Your-Ground Laws 'Not Created Women,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,schestowitz,False,"Rape, Victim, Alabama",,North Pole,
1225163481806180353,Wed Feb 05 21:05:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Higgs1978: 4 steps that can help in your hr of need whether #rape / #abuse

1. I did not consent to what has just happened.
2. This was…",4 steps hr 1 I consent happened 2 This was…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,31,RespectYourself,,"rape, abuse",Higgs1978,United Kingdom,
1225158096625881089,Wed Feb 05 20:43:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kitkat_fj: Forget about the #CoronavirusOutbreak how about the #rape virus that is spreading and infecting our Fijian men! Monthly repo…,Forget virus spreading infecting Fijian men Monthly repo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,23,katlee_y,,"CoronavirusOutbreak, rape",kitkat_fj,Here,
1225157522765623296,Wed Feb 05 20:41:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @joelle47019650: If you got Cows Breast Milk. It’s coz we haven’t 
Choose Compassion 

#Februdairy #February2020 
#EndSpeciesism 
#GoVeg…",If Cows Breast Milk It ’ s coz haven ’ t Choose Compassion …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,73,ghostrider20123,,"Februdairy, February2020, EndSpeciesism",joelle47019650,"White Lake, MI",
1225156936691142656,Wed Feb 05 20:39:10 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Beyonce karma caught up to 24. #rape karma is going to catch up to you and Jay. Perhaps America where you made you… https://t.co/ZYrnNibZS5,karma caught 24. karma catch Jay Perhaps America made you…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,MightyKQ,,rape,Beyonce,Your mind,
1225155331870875655,Wed Feb 05 20:32:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#mentalhealth #gangrape living with PTSD... Real Talk about the issue. 
https://t.co/MuUqTUKDM0",living PTSD ... Real Talk issue,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004,en,0,0,Mista911,False,"mentalhealth, gangrape",,Michigan x Tennessee,
1225154938843451392,Wed Feb 05 20:31:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @meetgoogle: #domesticviolence #laws misuse: #BBC

Stop sponsoring #LegalTerrorism &amp; #misuse of #Women #Centric #Laws

Amendment is over…",misuse Stop sponsoring amp Amendment over…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,34,NareshC26858420,,"domesticviolence, laws, BBC, LegalTerrorism, misuse, Women, Centric, Laws",meetgoogle,new delhi,
1225153415749218304,Wed Feb 05 20:25:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not sure if the this dog is #alpha or not I mean the cat #rape points to #alpha but surely ripping the cat to bits… https://t.co/qLDXFx84HI,Not dog I cat points surely ripping cat bits…,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888,en,0,0,_AGC90,False,"alpha, rape, alpha",,"Loughgall, Northern Ireland",
1225153347381936128,Wed Feb 05 20:24:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @meetgoogle: #domesticviolence #laws misuse: #BBC

Stop sponsoring #LegalTerrorism &amp; #misuse of #Women #Centric #Laws

Amendment is over…",misuse Stop sponsoring amp Amendment over…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,34,PrakahTadaka,,"domesticviolence, laws, BBC, LegalTerrorism, misuse, Women, Centric, Laws",meetgoogle,,
1225153086991323136,Wed Feb 05 20:23:52 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Oprah @GayleKing 

Kobe Bryant:

A man who liked to demean women during sex - strangle them + ejaculate on their f… https://t.co/Cc2MaL5qS6",Kobe Bryant A man demean women sex strangle ejaculate f…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,HenrieKeane,False,,"Oprah, GayleKing",United States,
1225152169344753665,Wed Feb 05 20:20:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Purna_UNW: Men buy videos of violence against women, of #rape, which constitute pornography to them - #vawg as sexual pleasure.
Dire, m…",Men buy videos violence women constitute pornography sexual pleasure Dire m…,"Sentiment(polarity=0.5, subjectivity=0.8333333333333334)",0.5,0.8333333333333334,en,0,8,ChauvinistPaki,,"rape, vawg",Purna_UNW,Undisclosed,
1225151542602403849,Wed Feb 05 20:17:44 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Purna_UNW: Men buy videos of violence against women, of #rape, which constitute pornography to them - #vawg as sexual pleasure.
Dire, m…",Men buy videos violence women constitute pornography sexual pleasure Dire m…,"Sentiment(polarity=0.5, subjectivity=0.8333333333333334)",0.5,0.8333333333333334,en,0,8,fispahani,,"rape, vawg",Purna_UNW,"Washington, DC",
1225151328944558084,Wed Feb 05 20:16:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","All his friends in the media.
They won’t do anything about it.
@ManUtd @BBCMOTD @talkSPORT #ole #rape #Management… https://t.co/pLXZDcVKjP",All friends media They won ’ t …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,MrMaskhan,False,"ole, rape, Management","ManUtd, BBCMOTD, talkSPORT",London,
1225151051570900992,Wed Feb 05 20:15:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",It helps to tell someone. #Rape #SexualHarassment #Molestation #WoodlandHillsTherapy.net https://t.co/n60sT0wz9a,It helps .net,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,TherapyHills,False,"Rape, SexualHarassment, Molestation, WoodlandHillsTherapy",,Woodland Hills ,
1225150897983868928,Wed Feb 05 20:15:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @joelle47019650: If you got Cows Breast Milk. It’s coz we haven’t 
Choose Compassion 

#Februdairy #February2020 
#EndSpeciesism 
#GoVeg…",If Cows Breast Milk It ’ s coz haven ’ t Choose Compassion …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,73,jonipr2,,"Februdairy, February2020, EndSpeciesism",joelle47019650,Pacific Northwest,
1225150616034430976,Wed Feb 05 20:14:03 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","'But yes, it’s time for the sledgehammer to come out.' #Culture #Disney #LosAngelesLakers… https://t.co/DEVbmgBiTU",'But ’ s time sledgehammer …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,WildcardSport,False,"Culture, Disney, LosAngelesLakers",,,
1225150568890621957,Wed Feb 05 20:13:52 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @mccoyforiowa: The @realDonaldTrump swamp of incompetent #lemmings has done nothing but enable this pile of vile feces to walk the halls…,The swamp incompetent enable pile vile feces walk halls…,"Sentiment(polarity=-0.35, subjectivity=0.3666666666666667)",-0.35,0.3666666666666667,en,0,1,JSK50321,,lemmings,"mccoyforiowa, realDonaldTrump",,
1225150500003139585,Wed Feb 05 20:13:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@indykaila @ManUtd Tell us about Jim Solbakken and Babacar Sarr, Solskjaer's best mates #rape #MUFC @ManUtd @adidas… https://t.co/IX3rqBITUc",Tell Jim Solbakken Babacar Sarr Solskjaer 's mates …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Zuhair1,,"rape, MUFC","indykaila, ManUtd, ManUtd, adidas","London, England",
1225150047425351680,Wed Feb 05 20:11:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @araquda: Shame on you @Cyprus_Police @cyprusgoverment #rapecase #rape #notsafe #ayianapa #dontgothere #boycottcyprus #boycottayianapa #…,Shame …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,pghVlELQBO0LPyL,,,"araquda, Cyprus_Police",🇩🇰 Copenhagen,
1225149241175236609,Wed Feb 05 20:08:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ChakraNews: ""He also described #Yazidi  women as #slaves and said the #Koran made it permissible to #rape them, and in another message…",`` He women made permissible message…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,33,raf1955,,"Yazidi, slaves, Koran, rape",ChakraNews,rotherham,
1225148750273732608,Wed Feb 05 20:06:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@utdreportAcad @utdreport Ask the boss about Babacar Sarr and his best friend Jim Solbakken. @ManUtd… https://t.co/FYN8SXj9Fy,Ask boss Babacar Sarr friend Jim Solbakken …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,Zuhair1,,,"utdreportAcad, utdreport, ManUtd","London, England",
1225147905205592064,Wed Feb 05 20:03:17 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The @realDonaldTrump swamp of incompetent #lemmings has done nothing but enable this pile of vile feces to walk the… https://t.co/3HBvCLE4cV,The swamp incompetent enable pile vile feces walk the…,"Sentiment(polarity=-0.35, subjectivity=0.3666666666666667)",-0.35,0.3666666666666667,en,2,1,mccoyforiowa,False,lemmings,realDonaldTrump,"Des Moines, Iowa",
1225147581287870464,Wed Feb 05 20:02:00 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ChakraNews: ""He also described #Yazidi  women as #slaves and said the #Koran made it permissible to #rape them, and in another message…",`` He women made permissible message…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,33,p4ul12,,"Yazidi, slaves, Koran, rape",ChakraNews,planet earth,
1225147263649009674,Wed Feb 05 20:00:44 +0000 2020,"<a href=""http://pulpnews.com"" rel=""nofollow"">PulpNews</a>",Accuser in #LA #case testifies at Weinsteins #NY #rape trial - Feb 5 @ 2:59 PM ET https://t.co/waSKjfNRLU,Accuser testifies Weinsteins trial Feb 5 2:59 PM ET,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,PulpNews,False,"LA, case, NY, rape",,USA,
1225146053269258242,Wed Feb 05 19:55:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The @USembassyMadrid, country ranled top 10/11th in the world for #SexualViolence, #rape, has the balls to tell… https://t.co/CHORWa9frK",The country ranled top 10/11th world balls tell…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,al0riel,False,"SexualViolence, rape",USembassyMadrid,"Berlin, Germany",
1225145889565614085,Wed Feb 05 19:55:16 +0000 2020,"<a href=""http://pulpnews.com"" rel=""nofollow"">PulpNews</a>",Accuser in #LA #case testifies at Weinstein's #NY #rape trial - Feb 5 @ 2:54 PM ET https://t.co/waSKjfNRLU,Accuser testifies Weinstein 's trial Feb 5 2:54 PM ET,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,PulpNews,False,"LA, case, NY, rape",,USA,
1225145410689388546,Wed Feb 05 19:53:22 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Shikoohz: Rape-A Silent War. 
Sexual violence is often a hidden dimension of war. The Photo documentary featured women sharing personal…",Rape-A Silent War Sexual violence a hidden dimension war The Photo documentary featured women sharing personal…,"Sentiment(polarity=0.08333333333333334, subjectivity=0.31666666666666665)",0.08333333333333334,0.31666666666666665,en,0,9,mwas_2,,,Shikoohz,"Nairobi, Kenya",
1225144858358243328,Wed Feb 05 19:51:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @araquda: Shame on you @Cyprus_Police @cyprusgoverment #rapecase #rape #notsafe #ayianapa #dontgothere #boycottcyprus #boycottayianapa #…,Shame …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,joaoinghana,,,"araquda, Cyprus_Police",Portugal,
1225144638958338048,Wed Feb 05 19:50:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh, I didn’t expect the #rape to be in the same episode. :/ Truly the worst thing about this series",Oh I didn ’ t expect episode Truly worst thing series,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,en,0,0,onlyoneloislane,,rape,,"Nashville, TN",
1225143847661068288,Wed Feb 05 19:47:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Beyond_Contempt: This Facebook post is from @APittadjis, the FIRST lawyer to represent the Ayia Napa gang-rape victim. Such anti Britis…",This Facebook post FIRST lawyer represent Ayia Napa gang-rape victim Such anti Britis…,"Sentiment(polarity=0.05833333333333333, subjectivity=0.29444444444444445)",0.05833333333333333,0.29444444444444445,en,0,11,joaoinghana,,,"Beyond_Contempt, APittadjis",Portugal,
1225142536240541704,Wed Feb 05 19:41:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @joelle47019650: If you got Cows Breast Milk. It’s coz we haven’t 
Choose Compassion 

#Februdairy #February2020 
#EndSpeciesism 
#GoVeg…",If Cows Breast Milk It ’ s coz haven ’ t Choose Compassion …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,73,ruthandirving,,"Februdairy, February2020, EndSpeciesism",joelle47019650,london.,
1225140293634150400,Wed Feb 05 19:33:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rachael_burgin: Seats are running out for this #rape #law #reform panel on Tuesday Feb 11. Saxon Mullins will facilitate the panel and…,Seats running panel Tuesday Feb 11 Saxon Mullins facilitate panel and…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,7,TaniaMaxwell14,,"rape, law, reform",rachael_burgin,"Wangaratta, Victoria",
1225140028839538689,Wed Feb 05 19:31:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mass drug rape charges to be dropped against US surgeon and girlfriend #WhitePrivilege #rape #cosbywascharged  https://t.co/TRt1CYspaM,Mass drug rape charges dropped US surgeon girlfriend,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,lin_all,False,"WhitePrivilege, rape, cosbywascharged",,"Florida, USA",
1225139162015313920,Wed Feb 05 19:28:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @meetgoogle: #domesticviolence #laws misuse: #BBC

Stop sponsoring #LegalTerrorism &amp; #misuse of #Women #Centric #Laws

Amendment is over…",misuse Stop sponsoring amp Amendment over…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,34,amol_butte,,"domesticviolence, laws, BBC, LegalTerrorism, misuse, Women, Centric, Laws",meetgoogle,,
1225137486768300033,Wed Feb 05 19:21:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ShafiiAyan: Why do people assume marrying your rapist is justice? If marriage was what he wanted, he wouldn't rape her and the fact tha…",Why people assume marrying rapist justice If marriage wanted n't rape fact tha…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,iam_skamal,,,ShafiiAyan,"Federal Capital Territory, Nig",
1225136447906144256,Wed Feb 05 19:17:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @meetgoogle: #domesticviolence #laws misuse: #BBC

Stop sponsoring #LegalTerrorism &amp; #misuse of #Women #Centric #Laws

Amendment is over…",misuse Stop sponsoring amp Amendment over…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,34,JSBumrah,,"domesticviolence, laws, BBC, LegalTerrorism, misuse, Women, Centric, Laws",meetgoogle,INDIA,
1225136370299043841,Wed Feb 05 19:17:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aww okay Bree and Roger’s handfasting ceremony was actually sweet. (I’m dreading the stuff that’s to come w/ Bree t… https://t.co/DtiqMP1BlJ,Aww Bree Roger ’ s handfasting ceremony sweet I ’ m dreading stuff ’ s w/ Bree t…,"Sentiment(polarity=0.32499999999999996, subjectivity=0.775)",0.32499999999999996,0.775,en,1,0,onlyoneloislane,,,,"Nashville, TN",
